Survey,Date,Tributary,Site,SiteCode,ReachName,ReachCode,UnitNumber,DissolvedOxygen,WaterTemp,RiffleCrestThalweg
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,11,7.17,19.5,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,12,8.32,20.3,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,2,7.02,19.3,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,3,5,18.8,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,4,7.01,19.2,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,5,7.33,18.5,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,6,7.76,18.4,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,7,7.32,19.4,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,8,8.3,19.7,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 12,RR-MAR-033.75:037.32,9,8.2,19.3,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,1,7.41,20.4,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,2,6.31,19.8,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,3,7.51,19.9,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,4,7.18,21.7,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,5,6.29,20,
Wetted Habitat,09/12/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,6,8.28,20.2,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,1,8.82,17.7,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,10,8.51,17.6,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,11,8.61,17.9,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,12,8.26,18,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,13,8.31,18,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,14,8.42,18,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,15,8.84,17,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,16,8.97,16.5,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,2,8.17,17.7,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,3,8.59,17.5,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,4,9.12,17.4,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,5,9.06,17.4,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,6,8.89,17.3,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,7,8.95,17.4,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,8,8.84,17.5,
Wetted Habitat,09/13/17,Mark West Creek,,,MAR 13,RR-MAR-037.32:040.18,9,8.45,17.7,
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,8.87,16.1,0.46
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,10,9.81,16.8,0.4
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,8.85,16.1,0.29
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,8.71,16.1,0.47
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,8.77,16.4,0.4
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,8.9,16.4,0.43
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,9.04,16.3,0.39
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,8.93,16.1,0.54
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,8.98,16.5,0.41
Wetted Habitat,06/15/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,9.27,16.7,0.69
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,8.51,16.6,0.25
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,8.41,16.4,0.36
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,8.31,16.4,0.4
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,8.48,16.6,0.35
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,8.65,16.8,0.25
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,8.84,16.7,0.29
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,8.41,16.6,0.46
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,9.36,17.7,0.55
Wetted Habitat,06/29/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,9.28,17.3,0.58
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,9.86,18.5,0.25
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,10,9.82,19.6,0.61
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,8.64,17.5,0.44
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,8.87,17.7,0.25
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,8.87,18.1,0.8
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,9.18,18.5,0.19
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,9.78,18.4,0.41
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,9.53,18.3,0.38
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,8.63,18.5,0.41
Wetted Habitat,07/13/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,10.15,20.3,0.64
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,9.53,18.4,0.1
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,10,9.47,20.1,0.46
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,7.75,17.7,0.4
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,8.54,18.5,0.23
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,8.64,18.7,0.22
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,8.3,18.7,0.28
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,9.51,18.5,0.34
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,9.12,18,0.36
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,7.67,18.7,0.23
Wetted Habitat,07/27/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,10.68,21.2,0.43
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,9.76,19,0.16
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,5.44,17.9,0.15
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,6.62,18.4,0.28
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,7.96,19,0.35
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,4.89,19,0.1
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,9.04,18.4,0.35
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,8.18,17.8,0.19
Wetted Habitat,08/10/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,9.62,20.2,0.29
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,8.97,18.8,0.15
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,5.56,17.2,0.15
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,8.35,19,0.18
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,6.63,18,0.1
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,4.2,18,0.2
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,6.6,18.1,0
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,4.84,17.5,0.22
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,10.38,20.4,0.23
Wetted Habitat,08/24/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,9.65,19.3,0.38
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,2.2,17.6,0.06
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,10,7.37,19.9,0.25
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,2.65,18.8,0.2
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,3.09,18.5,0.1
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,3.41,18.1,0.04
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,2.14,18.4,0
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,2.27,19.9,0
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,1.58,18.8,0
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,1.84,16.7,0.22
Wetted Habitat,09/07/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,4.52,18.1,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,7.06,16.4,0.11
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,3.1,16.1,0.1
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,6.49,17,0.15
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,2.53,15.6,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,1.8,14.9,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,1.62,16.2,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,2.91,19.7,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,3.1,14.7,0
Wetted Habitat,09/21/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,9.34,17.5,0.1
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,7.34,12.3,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,3.77,14.1,0.09
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,3.32,12.7,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,4.04,11.7,0.15
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,1.27,12.3,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,1.16,12.4,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,1.24,12.8,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,4.27,13.2,0
Wetted Habitat,10/05/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,10.96,12.6,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,5.51,13,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,4.53,13.7,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,2.2,11.7,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,3.97,12,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,1.92,13.5,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,1.28,12.9,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,0.75,12.1,0
Wetted Habitat,10/19/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,10.65,11.9,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,1,5.4,11.5,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,2,1.9,12.9,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,3,1.54,14.4,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,4,0.76,10.4,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,5,4.69,11.7,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,6,1.65,11.5,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,7,1.31,10.6,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,8,0.25,11.5,0
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1,RR-MIL-000.00:002.46,9,10.82,10.8,0
Wetted Habitat,06/12/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,10.5,14.2,0.9
Wetted Habitat,06/12/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,10.4,14.1,0.7
Wetted Habitat,06/12/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,10.45,14.1,1.2
Wetted Habitat,06/12/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,10.23,14.1,0.5
Wetted Habitat,06/26/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.74,18,1.2
Wetted Habitat,06/26/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.52,17.9,0.77
Wetted Habitat,06/26/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.34,17.9,0.41
Wetted Habitat,07/10/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.26,18.2,0.94
Wetted Habitat,07/10/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.25,18.1,0.49
Wetted Habitat,07/10/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.21,18.1,1
Wetted Habitat,07/10/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,8.97,18.1,0.35
Wetted Habitat,07/24/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.22,18.3,0.53
Wetted Habitat,07/24/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.19,18.3,0.21
Wetted Habitat,07/24/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.11,18.3,0.47
Wetted Habitat,07/24/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,8.85,18.3,0.27
Wetted Habitat,08/07/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.15,18.1,0.39
Wetted Habitat,08/07/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.21,18.1,0.18
Wetted Habitat,08/07/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.14,18.1,0.45
Wetted Habitat,08/07/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,8.78,18.1,0.17
Wetted Habitat,08/21/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.36,17.1,0.33
Wetted Habitat,08/21/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.56,17,0.39
Wetted Habitat,08/21/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.54,17,0.4
Wetted Habitat,08/21/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,8.95,17,0.2
Wetted Habitat,09/08/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,8.97,18.5,0.51
Wetted Habitat,09/08/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.25,18.4,0.24
Wetted Habitat,09/08/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.14,18.3,0.52
Wetted Habitat,09/08/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,8.47,18.5,0.25
Wetted Habitat,09/18/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,9.32,16.3,0.26
Wetted Habitat,09/18/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,9.47,16.4,0.26
Wetted Habitat,09/18/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,9.46,16.4,0.3
Wetted Habitat,09/18/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,9.77,16.3,0.36
Wetted Habitat,10/03/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,10.42,13.4,0.33
Wetted Habitat,10/03/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,10.7,13.9,0.16
Wetted Habitat,10/03/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,10.54,14.1,0.29
Wetted Habitat,10/03/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,11.06,13.5,0.37
Wetted Habitat,10/16/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,11.58,10.7,0.26
Wetted Habitat,10/16/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,11.96,10.9,0.24
Wetted Habitat,10/16/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,11.82,10.8,0.4
Wetted Habitat,10/16/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,11.3,10,0.2
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,1,10.42,10.5,0.32
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,2,10.71,10.7,0.34
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,3,10.78,10.5,0.36
Wetted Habitat,11/01/17,Mill Creek,,,MIL 1.5,RR-MIL-002.46:003.03,4,9.95,10.4,0.26
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,10.25,14.1,0.54
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,10.15,14.1,0.82
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,10.1,14,0.85
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,10.04,14.1,0.66
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,10.06,14.8,0.34
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,10.15,15.4,0.79
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,10.2,15.1,0.6
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,10.53,14.9,0.46
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,10.54,14.8,0.7
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,10.47,15.3,0.69
Wetted Habitat,06/12/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,10.13,15,0.41
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.49,17.9,0.91
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,9.35,18.7,0.76
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,9.61,18.8,0.4
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,9.41,17.9,0.41
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,9.27,17.8,0.98
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,9.24,17.8,0.46
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,9.28,18,0.78
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,9.7,18.5,0.34
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,9.8,18.3,0.69
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,10.07,18.6,0.52
Wetted Habitat,06/26/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.72,18.3,1.13
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.06,18,0.39
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,9.48,18.6,0.32
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,9.11,18.5,0.22
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,8.66,17.9,0.69
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,8.96,18.2,0.5
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.67,17.9,0.3
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.58,17.9,0.31
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,9.58,19.3,0.68
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,9.51,19.1,0.34
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.32,18.5,0.45
Wetted Habitat,07/10/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,9.23,18.3,0.48
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.22,18.6,0.44
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,9.7,18,0.18
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,8.6,18.5,0.52
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,8.68,18.2,0.48
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.43,18.2,0.32
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.39,18.5,0.32
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,9.23,19.1,0.25
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,8.1,18.8,0.24
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,9.31,18.5,0.45
Wetted Habitat,07/24/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,9.51,18.7,0.5
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,9.09,18.4,0.3
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,9.4,18.8,0.58
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,8.91,18.6,0.34
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,12,10.27,18.3,0.26
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,8.61,18.4,0.3
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,8.77,18.4,0.29
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.94,18.4,0.46
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,5,8.64,18.3,0.32
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,6,7.88,18.3,0.42
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,7,8.68,18.8,0.24
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,8,8.67,19,0.21
Wetted Habitat,08/07/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,9,9.54,19.2,0.28
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,1,8.86,17.2,0.22
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,10,8.69,17,0.26
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,11,9.23,16.6,0.22
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,2,8.45,17.3,0.23
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,3,8.48,17.4,0.3
Wetted Habitat,08/21/17,Mill Creek,,,MIL 2,RR-MIL-003.03:005.75,4,8.57,17.4,0.42
